epoch,trained_on,step,loss,grad_norm,seconds
30,property10,5,nan,nan,0.32
30,property10,6,nan,nan,0.30
30,property10,7,nan,nan,0.30
30,property10,8,nan,nan,0.35
30,property10,9,nan,nan,0.38
30,property10,10,nan,nan,0.37
30,property10,11,nan,nan,0.30
30,property10,12,nan,nan,0.29
30,property10,13,nan,nan,0.29
30,property10,14,nan,nan,0.31
30,property10,15,nan,nan,0.29
30,property10,16,nan,nan,0.29
